,Coordinates1,Coordinates3,Lunar_Day,Crime_Count
138495,9,10581,26.0,2
138496,9,10583,26.0,2
138497,9,10588,26.0,2
138498,9,10598,26.0,2
138499,9,10602,26.0,2
138500,9,10697,26.0,2
138501,9,10708,26.0,2
138502,9,10716,26.0,2
138503,9,10726,26.0,2
138504,9,10735,26.0,2
138505,9,10741,26.0,2
138506,9,10743,26.0,2
138507,9,10758,26.0,2
138508,9,10898,26.0,2
138509,9,10908,26.0,2
138510,9,10935,26.0,2
138511,9,11070,26.0,2
138512,9,11086,26.0,2
138513,9,11103,26.0,2
138514,9,11208,26.0,2
138515,9,11216,26.0,2
138516,9,11233,26.0,2
138517,9,11244,26.0,2
138518,9,11247,26.0,2
138519,9,11266,26.0,2
138520,9,11273,26.0,2
138521,9,11380,26.0,2
138522,9,11384,26.0,2
138523,9,11391,26.0,2
138524,9,11393,26.0,2
138525,9,11399,26.0,2
138526,9,11411,26.0,2
138527,9,11525,26.0,2
138528,9,11528,26.0,2
138529,9,11534,26.0,2
138530,9,11536,26.0,2
138531,9,11537,26.0,2
138532,9,11543,26.0,2
138533,9,11553,26.0,2
138534,9,11555,26.0,2
138535,9,11579,26.0,2
138536,9,11593,26.0,2
138537,9,11595,26.0,2
138538,9,11602,26.0,2
138539,9,11690,26.0,2
138540,9,11695,26.0,2
138541,9,11704,26.0,2
138542,9,11710,26.0,2
138543,9,11713,26.0,2
138544,9,11722,26.0,2
138545,9,11733,26.0,2
138546,9,11749,26.0,2
138547,9,11755,26.0,2
138548,9,11758,26.0,2
138549,9,11869,26.0,2
138550,9,11876,26.0,2
138551,9,11877,26.0,2
138552,9,11882,26.0,2
138553,9,11894,26.0,2
138554,9,11896,26.0,2
138555,9,11899,26.0,2
138556,9,11913,26.0,2
138557,9,11924,26.0,2
138558,9,12014,26.0,2
138559,9,12035,26.0,2
138560,9,12038,26.0,2
138561,9,12049,26.0,2
138562,9,12068,26.0,2
138563,9,12071,26.0,2
138564,9,12074,26.0,2
138565,9,12080,26.0,2
138566,9,12082,26.0,2
138567,9,12191,26.0,2
138568,9,12205,26.0,2
138569,9,12224,26.0,2
138570,9,12225,26.0,2
138571,9,12236,26.0,2
138572,9,12358,26.0,2
138573,9,12360,26.0,2
138574,9,12365,26.0,2
138575,9,12372,26.0,2
138576,9,12388,26.0,2
138577,9,12398,26.0,2
138578,9,12400,26.0,2
138579,9,12482,26.0,2
138580,9,12485,26.0,2
138581,9,12506,26.0,2
138582,9,12531,26.0,2
138583,9,12532,26.0,2
138584,9,12545,26.0,2
138585,9,12547,26.0,2
138586,9,12646,26.0,2
138587,9,12647,26.0,2
138588,9,12648,26.0,2
138589,9,12655,26.0,2
138590,9,12670,26.0,2
138591,9,12674,26.0,2
138592,9,12760,26.0,2
138593,9,12761,26.0,2
138594,9,12801,26.0,2
138595,9,12805,26.0,2
138596,9,12821,26.0,2
138597,9,12910,26.0,2
138598,9,12936,26.0,2
138599,9,12953,26.0,2
138600,9,12956,26.0,2
138601,9,12958,26.0,2
138602,9,12960,26.0,2
138603,9,12962,26.0,2
138604,9,13064,26.0,2
138605,9,13072,26.0,2
138606,9,13088,26.0,2
138607,9,13099,26.0,2
138608,9,13101,26.0,2
138609,9,13102,26.0,2
138610,9,13107,26.0,2
138611,9,13110,26.0,2
138612,9,13116,26.0,2
138613,9,13117,26.0,2
138614,9,13118,26.0,2
138615,9,13124,26.0,2
138616,9,13215,26.0,2
138617,9,13216,26.0,2
138618,9,13221,26.0,2
138619,9,13241,26.0,2
138620,9,13247,26.0,2
138621,9,13252,26.0,2
138622,9,13261,26.0,2
138623,9,13268,26.0,2
138624,9,13274,26.0,2
138625,9,13277,26.0,2
138626,9,13342,26.0,2
138627,9,13384,26.0,2
138628,9,13385,26.0,2
138629,9,13398,26.0,2
138630,9,13399,26.0,2
138631,9,13402,26.0,2
138632,9,13403,26.0,2
138633,9,13409,26.0,2
138634,9,13515,26.0,2
138635,9,13649,26.0,2
138636,9,13667,26.0,2
138637,9,13758,26.0,2
138638,9,13780,26.0,2
138639,9,13781,26.0,2
138640,9,13849,26.0,2
138641,9,13860,26.0,2
138642,9,13869,26.0,2
138643,9,13960,26.0,2
138644,9,13972,26.0,2
138645,9,13974,26.0,2
138646,9,13978,26.0,2
138647,9,14059,26.0,2
138648,9,14062,26.0,2
138649,9,14066,26.0,2
138650,9,14085,26.0,2
138651,9,14096,26.0,2
138652,9,14159,26.0,2
138653,9,14164,26.0,2
138654,9,14168,26.0,2
138655,9,14172,26.0,2
138656,9,14173,26.0,2
138657,9,14174,26.0,2
138658,9,14199,26.0,2
138659,9,14267,26.0,2
138660,9,14271,26.0,2
138661,9,14274,26.0,2
138662,9,14311,26.0,2
138663,9,14375,26.0,2
138664,9,14381,26.0,2
138665,9,14440,26.0,2
138666,9,14456,26.0,2
138667,9,14478,26.0,2
138668,9,14526,26.0,2
138669,9,14552,26.0,2
138670,9,14558,26.0,2
138671,9,14561,26.0,2
138672,9,14564,26.0,2
138673,9,14572,26.0,2
138674,9,14573,26.0,2
138675,9,14579,26.0,2
138676,9,14634,26.0,2
138677,9,14642,26.0,2
138678,9,14652,26.0,2
138679,9,14653,26.0,2
138680,9,14654,26.0,2
138681,9,14657,26.0,2
138682,9,14659,26.0,2
138683,9,14681,26.0,2
138684,9,14732,26.0,2
138685,9,14810,26.0,2
138686,9,14822,26.0,2
138687,9,14823,26.0,2
138688,9,14905,26.0,2
138689,9,14970,26.0,2
138690,9,14974,26.0,2
138691,9,14983,26.0,2
138692,9,14985,26.0,2
138693,9,14987,26.0,2
138694,9,14990,26.0,2
138695,9,14991,26.0,2
138696,9,15044,26.0,2
138697,9,15056,26.0,2
138698,9,15057,26.0,2
138699,9,15059,26.0,2
138700,9,15090,26.0,2
138701,9,15135,26.0,2
138702,9,15144,26.0,2
138703,9,15150,26.0,2
138704,9,15165,26.0,2
138705,9,15182,26.0,2
138706,9,15239,26.0,2
138707,9,15292,26.0,2
138708,9,15304,26.0,2
138709,9,15423,26.0,2
138710,9,15500,26.0,2
138711,9,15564,26.0,2
138712,9,15689,26.0,2
138713,9,15690,26.0,2
138714,9,15701,26.0,2
138715,9,15798,26.0,2
138716,9,15861,26.0,2
138717,9,15862,26.0,2
138718,9,15885,26.0,2
138719,9,15898,26.0,2
138720,9,15974,26.0,2
138721,9,15976,26.0,2
138722,9,15993,26.0,2
138723,9,16047,26.0,2
138724,9,16079,26.0,2
138725,9,16085,26.0,2
138726,9,16151,26.0,2
138727,9,16247,26.0,2
138728,9,16275,26.0,2
138729,9,16383,26.0,2
138730,9,16399,26.0,2
138731,9,16420,26.0,2
138732,9,16421,26.0,2
138733,9,16453,26.0,2
138734,9,16560,26.0,2
138735,9,16569,26.0,2
138736,9,16579,26.0,2
138737,9,16652,26.0,2
138738,9,16663,26.0,2
138739,9,16670,26.0,2
138740,9,16740,26.0,2
138741,9,16742,26.0,2
138742,9,16758,26.0,2
138743,9,16763,26.0,2
138744,9,16764,26.0,2
138745,9,16814,26.0,2
138746,9,16835,26.0,2
138747,9,16846,26.0,2
138748,9,16989,26.0,2
138749,9,16990,26.0,2
138750,9,16994,26.0,2
138751,9,16997,26.0,2
138752,9,17005,26.0,2
138753,9,17096,26.0,2
138754,9,17101,26.0,2
138755,9,17117,26.0,2
138756,9,17178,26.0,2
138757,9,17285,26.0,2
138758,9,17286,26.0,2
138759,9,17287,26.0,2
138760,9,17313,26.0,2
138761,9,17347,26.0,2
138762,9,17357,26.0,2
138763,9,17372,26.0,2
138764,9,17496,26.0,2
138765,9,17608,26.0,2
138766,9,17631,26.0,2
138767,9,17696,26.0,2
138768,9,17703,26.0,2
138769,9,17752,26.0,2
138770,9,17754,26.0,2
138771,9,17760,26.0,2
138772,9,17770,26.0,2
138773,9,17826,26.0,2
138774,9,17933,26.0,2
138775,9,17967,26.0,2
138776,9,18064,26.0,2
138777,9,18212,26.0,2
138778,9,18221,26.0,2
138779,9,18233,26.0,2
138780,9,18241,26.0,2
138781,9,18242,26.0,2
138782,9,18264,26.0,2
138783,9,18346,26.0,2
138784,9,18461,26.0,2
138785,9,18518,26.0,2
138786,9,18569,26.0,2
138787,9,18575,26.0,2
138788,9,18576,26.0,2
138789,9,18584,26.0,2
138790,9,18631,26.0,2
138791,9,18642,26.0,2
138792,9,18743,26.0,2
138793,9,18746,26.0,2
138794,9,18751,26.0,2
138795,9,18802,26.0,2
138796,9,18803,26.0,2
138797,9,18831,26.0,2
138798,9,18864,26.0,2
138799,9,18871,26.0,2
138800,9,18873,26.0,2
138801,9,18917,26.0,2
138802,9,18984,26.0,2
138803,9,19025,26.0,2
138804,9,19033,26.0,2
138805,9,19080,26.0,2
138806,9,19081,26.0,2
138807,9,19082,26.0,2
138808,9,19124,26.0,2
138809,9,19165,26.0,2
138810,9,19193,26.0,2
138811,9,19223,26.0,2
138812,10,9459,26.0,2
138813,10,9479,26.0,2
138814,10,9481,26.0,2
138815,10,9684,26.0,2
138816,10,9868,26.0,2
138817,10,9879,26.0,2
138818,10,10070,26.0,2
138819,10,10247,26.0,2
138820,10,10252,26.0,2
138821,10,10777,26.0,2
138822,10,10800,26.0,2
138823,10,10948,26.0,2
138824,10,10955,26.0,2
138825,10,11139,26.0,2
138826,10,11294,26.0,2
138827,10,11775,26.0,2
138828,10,11784,26.0,2
138829,10,11934,26.0,2
138830,10,11943,26.0,2
138831,10,12415,26.0,2
138832,10,12562,26.0,2
138833,10,12990,26.0,2
138834,10,15533,26.0,2
138835,10,17122,26.0,2
138836,12,19261,26.0,2
138837,12,19450,26.0,2
138838,12,19451,26.0,2
138839,12,19469,26.0,2
138840,12,19512,26.0,2
138841,12,19551,26.0,2
138842,12,19917,26.0,2
138843,12,19983,26.0,2
138844,12,20260,26.0,2
138845,13,19281,26.0,2
138846,5,104,26.0,3
138847,5,1289,26.0,3
138848,5,1676,26.0,3
138849,5,1769,26.0,3
138850,5,2162,26.0,3
138851,5,2251,26.0,3
138852,5,2252,26.0,3
138853,5,2373,26.0,3
138854,5,2457,26.0,3
138855,5,2754,26.0,3
138856,5,3081,26.0,3
138857,5,3130,26.0,3
138858,5,3229,26.0,3
138859,5,3355,26.0,3
138860,5,3452,26.0,3
138861,5,4431,26.0,3
138862,5,4549,26.0,3
138863,5,5062,26.0,3
138864,5,5321,26.0,3
138865,5,8562,26.0,3
138866,6,138,26.0,3
138867,6,226,26.0,3
138868,6,359,26.0,3
138869,6,639,26.0,3
138870,6,726,26.0,3
138871,6,830,26.0,3
138872,6,899,26.0,3
138873,6,974,26.0,3
138874,6,1071,26.0,3
138875,6,1078,26.0,3
138876,6,1190,26.0,3
138877,6,1197,26.0,3
138878,6,1206,26.0,3
138879,6,1723,26.0,3
138880,6,1790,26.0,3
138881,6,2311,26.0,3
138882,6,2383,26.0,3
138883,6,2494,26.0,3
138884,6,2501,26.0,3
138885,6,2936,26.0,3
138886,6,2939,26.0,3
138887,6,3042,26.0,3
138888,6,3044,26.0,3
138889,6,3051,26.0,3
138890,6,3291,26.0,3
138891,6,3302,26.0,3
138892,6,3389,26.0,3
138893,6,3409,26.0,3
138894,6,3494,26.0,3
138895,6,3502,26.0,3
138896,6,3580,26.0,3
138897,6,3702,26.0,3
138898,6,3960,26.0,3
138899,6,4140,26.0,3
138900,6,4203,26.0,3
138901,6,4279,26.0,3
138902,6,4309,26.0,3
138903,6,4493,26.0,3
138904,6,4732,26.0,3
138905,6,4761,26.0,3
138906,6,5129,26.0,3
138907,6,5130,26.0,3
138908,6,5361,26.0,3
138909,6,5459,26.0,3
138910,6,5655,26.0,3
138911,6,5669,26.0,3
138912,6,5775,26.0,3
138913,6,5776,26.0,3
138914,6,5788,26.0,3
138915,6,5791,26.0,3
138916,6,5892,26.0,3
138917,6,5898,26.0,3
138918,6,5940,26.0,3
138919,6,6048,26.0,3
138920,6,6051,26.0,3
138921,6,6087,26.0,3
138922,6,6440,26.0,3
138923,6,6458,26.0,3
138924,6,6465,26.0,3
138925,6,6468,26.0,3
138926,6,6490,26.0,3
138927,6,6492,26.0,3
138928,6,6583,26.0,3
138929,6,6584,26.0,3
138930,6,6641,26.0,3
138931,6,6748,26.0,3
138932,6,6774,26.0,3
138933,6,6884,26.0,3
138934,6,7029,26.0,3
138935,6,7067,26.0,3
138936,6,7150,26.0,3
138937,6,7186,26.0,3
138938,6,7196,26.0,3
138939,6,7284,26.0,3
138940,6,7288,26.0,3
138941,6,7427,26.0,3
138942,6,7433,26.0,3
138943,6,7453,26.0,3
138944,6,7569,26.0,3
138945,6,7574,26.0,3
138946,6,7584,26.0,3
138947,6,7605,26.0,3
138948,6,7713,26.0,3
138949,6,7720,26.0,3
138950,6,7722,26.0,3
138951,6,7745,26.0,3
138952,6,7890,26.0,3
138953,6,7913,26.0,3
138954,6,8032,26.0,3
138955,6,8077,26.0,3
138956,6,8179,26.0,3
138957,6,8472,26.0,3
138958,6,8493,26.0,3
138959,6,8647,26.0,3
138960,6,8810,26.0,3
138961,6,8817,26.0,3
138962,6,8830,26.0,3
138963,6,8833,26.0,3
138964,6,8960,26.0,3
138965,6,8973,26.0,3
138966,6,8995,26.0,3
138967,6,9011,26.0,3
138968,6,9015,26.0,3
138969,6,9016,26.0,3
138970,6,9197,26.0,3
138971,6,9209,26.0,3
138972,7,5393,26.0,3
138973,7,5691,26.0,3
138974,7,5821,26.0,3
138975,7,7483,26.0,3
138976,7,7487,26.0,3
138977,7,7488,26.0,3
138978,7,7507,26.0,3
138979,7,7618,26.0,3
138980,7,7620,26.0,3
138981,7,7803,26.0,3
138982,7,9057,26.0,3
138983,8,9127,26.0,3
138984,8,9334,26.0,3
138985,8,9554,26.0,3
138986,8,9743,26.0,3
138987,8,9745,26.0,3
138988,8,9939,26.0,3
138989,8,9942,26.0,3
138990,8,9944,26.0,3
138991,8,9958,26.0,3
138992,8,10679,26.0,3
138993,8,10993,26.0,3
138994,8,10994,26.0,3
138995,8,11033,26.0,3
138996,8,11366,26.0,3
138997,8,11813,26.0,3
138998,8,12114,26.0,3
138999,8,12608,26.0,3
139000,8,12738,26.0,3
139001,8,12889,26.0,3
139002,8,13305,26.0,3
139003,8,13327,26.0,3
139004,8,13439,26.0,3
139005,8,13459,26.0,3
139006,8,13470,26.0,3
139007,8,14118,26.0,3
139008,8,14249,26.0,3
139009,8,14342,26.0,3
139010,8,14691,26.0,3
139011,8,14781,26.0,3
139012,8,15841,26.0,3
139013,8,17378,26.0,3
139014,8,17385,26.0,3
139015,8,17548,26.0,3
139016,9,9363,26.0,3
139017,9,9364,26.0,3
139018,9,9365,26.0,3
139019,9,9387,26.0,3
139020,9,9390,26.0,3
139021,9,9414,26.0,3
139022,9,9427,26.0,3
139023,9,9428,26.0,3
139024,9,9430,26.0,3
139025,9,9593,26.0,3
139026,9,9597,26.0,3
139027,9,9614,26.0,3
139028,9,9620,26.0,3
139029,9,9805,26.0,3
139030,9,9842,26.0,3
139031,9,10031,26.0,3
139032,9,10039,26.0,3
139033,9,10042,26.0,3
139034,9,10047,26.0,3
139035,9,10049,26.0,3
139036,9,10185,26.0,3
139037,9,10195,26.0,3
139038,9,10204,26.0,3
139039,9,10208,26.0,3
139040,9,10371,26.0,3
139041,9,10409,26.0,3
139042,9,10415,26.0,3
139043,9,10416,26.0,3
139044,9,10558,26.0,3
139045,9,10565,26.0,3
139046,9,10566,26.0,3
139047,9,10600,26.0,3
139048,9,10695,26.0,3
139049,9,10720,26.0,3
139050,9,10732,26.0,3
139051,9,10757,26.0,3
139052,9,10773,26.0,3
139053,9,10870,26.0,3
139054,9,10888,26.0,3
139055,9,10909,26.0,3
139056,9,10921,26.0,3
139057,9,11106,26.0,3
139058,9,11255,26.0,3
139059,9,11256,26.0,3
139060,9,11277,26.0,3
139061,9,11378,26.0,3
139062,9,11424,26.0,3
139063,9,11434,26.0,3
139064,9,11443,26.0,3
139065,9,11530,26.0,3
139066,9,11571,26.0,3
139067,9,11573,26.0,3
139068,9,11608,26.0,3
139069,9,11696,26.0,3
139070,9,11701,26.0,3
139071,9,11703,26.0,3
139072,9,11753,26.0,3
139073,9,11754,26.0,3
139074,9,11766,26.0,3
139075,9,11772,26.0,3
139076,9,11868,26.0,3
139077,9,11905,26.0,3
139078,9,11915,26.0,3
139079,9,11931,26.0,3
139080,9,12028,26.0,3
139081,9,12050,26.0,3
139082,9,12175,26.0,3
139083,9,12203,26.0,3
139084,9,12204,26.0,3
139085,9,12211,26.0,3
139086,9,12375,26.0,3
139087,9,12387,26.0,3
139088,9,12537,26.0,3
139089,9,12642,26.0,3
139090,9,12814,26.0,3
139091,9,12831,26.0,3
139092,9,12913,26.0,3
139093,9,12934,26.0,3
139094,9,12969,26.0,3
139095,9,13062,26.0,3
139096,9,13093,26.0,3
139097,9,13114,26.0,3
139098,9,13132,26.0,3
139099,9,13234,26.0,3
139100,9,13242,26.0,3
139101,9,13246,26.0,3
139102,9,13263,26.0,3
139103,9,13264,26.0,3
139104,9,13270,26.0,3
139105,9,13376,26.0,3
139106,9,13377,26.0,3
139107,9,13390,26.0,3
139108,9,13395,26.0,3
139109,9,13401,26.0,3
139110,9,13404,26.0,3
139111,9,13412,26.0,3
139112,9,13511,26.0,3
139113,9,13517,26.0,3
139114,9,13637,26.0,3
139115,9,13746,26.0,3
139116,9,13747,26.0,3
139117,9,13753,26.0,3
139118,9,13779,26.0,3
139119,9,13848,26.0,3
139120,9,13961,26.0,3
139121,9,13963,26.0,3
139122,9,13970,26.0,3
139123,9,13976,26.0,3
139124,9,13977,26.0,3
139125,9,13987,26.0,3
139126,9,14075,26.0,3
139127,9,14082,26.0,3
139128,9,14265,26.0,3
139129,9,14277,26.0,3
139130,9,14294,26.0,3
139131,9,14295,26.0,3
139132,9,14377,26.0,3
139133,9,14543,26.0,3
139134,9,14556,26.0,3
139135,9,14567,26.0,3
139136,9,14568,26.0,3
139137,9,14809,26.0,3
139138,9,14836,26.0,3
139139,9,14914,26.0,3
139140,9,14941,26.0,3
139141,9,14981,26.0,3
139142,9,15065,26.0,3
139143,9,15074,26.0,3
139144,9,15134,26.0,3
139145,9,15146,26.0,3
139146,9,15233,26.0,3
139147,9,15313,26.0,3
139148,9,15385,26.0,3
139149,9,15422,26.0,3
139150,9,15482,26.0,3
139151,9,15517,26.0,3
139152,9,15576,26.0,3
139153,9,15881,26.0,3
139154,9,15887,26.0,3
139155,9,15965,26.0,3
139156,9,15984,26.0,3
139157,9,16063,26.0,3
139158,9,16084,26.0,3
139159,9,16179,26.0,3
139160,9,16330,26.0,3
139161,9,16452,26.0,3
139162,9,16666,26.0,3
139163,9,16770,26.0,3
139164,9,16806,26.0,3
139165,9,16859,26.0,3
139166,9,16903,26.0,3
139167,9,16929,26.0,3
139168,9,16979,26.0,3
139169,9,16996,26.0,3
139170,9,17019,26.0,3
139171,9,17033,26.0,3
139172,9,17199,26.0,3
139173,9,17436,26.0,3
139174,9,17440,26.0,3
139175,9,17451,26.0,3
139176,9,17523,26.0,3
139177,9,17551,26.0,3
139178,9,17622,26.0,3
139179,9,17757,26.0,3
139180,9,17829,26.0,3
139181,9,17991,26.0,3
139182,9,18450,26.0,3
139183,9,18574,26.0,3
139184,9,18577,26.0,3
139185,9,18582,26.0,3
139186,9,18629,26.0,3
139187,9,18747,26.0,3
139188,9,18749,26.0,3
139189,9,18806,26.0,3
139190,9,18852,26.0,3
139191,9,18858,26.0,3
139192,9,18920,26.0,3
139193,9,19006,26.0,3
139194,9,19074,26.0,3
139195,9,19079,26.0,3
139196,9,19119,26.0,3
139197,9,19120,26.0,3
139198,9,19122,26.0,3
139199,9,19192,26.0,3
139200,9,19224,26.0,3
139201,10,9491,26.0,3
139202,10,10791,26.0,3
139203,10,11931,26.0,3
139204,10,11941,26.0,3
139205,10,12409,26.0,3
139206,10,12566,26.0,3
139207,10,17452,26.0,3
139208,12,19309,26.0,3
139209,12,19501,26.0,3
139210,12,19541,26.0,3
139211,12,20131,26.0,3
139212,12,20282,26.0,3
139213,12,20325,26.0,3
139214,5,1295,26.0,4
139215,5,1474,26.0,4
139216,5,1780,26.0,4
139217,5,1861,26.0,4
139218,5,2470,26.0,4
139219,5,2908,26.0,4
139220,5,3242,26.0,4
139221,5,3357,26.0,4
139222,5,3453,26.0,4
139223,5,5203,26.0,4
139224,5,6686,26.0,4
139225,5,8401,26.0,4
139226,6,1191,26.0,4
139227,6,1201,26.0,4
139228,6,1216,26.0,4
139229,6,2312,26.0,4
139230,6,2385,26.0,4
139231,6,2833,26.0,4
139232,6,3804,26.0,4
139233,6,3873,26.0,4
139234,6,3976,26.0,4
139235,6,4067,26.0,4
139236,6,4472,26.0,4
139237,6,4774,26.0,4
139238,6,5233,26.0,4
139239,6,5479,26.0,4
139240,6,5492,26.0,4
139241,6,5646,26.0,4
139242,6,6740,26.0,4
139243,6,6776,26.0,4
139244,6,7052,26.0,4
139245,6,7301,26.0,4
139246,6,7307,26.0,4
139247,6,7319,26.0,4
139248,6,7572,26.0,4
139249,6,7769,26.0,4
139250,6,8178,26.0,4
139251,6,8330,26.0,4
139252,6,8455,26.0,4
139253,6,8463,26.0,4
139254,6,8635,26.0,4
139255,6,8651,26.0,4
139256,6,8815,26.0,4
139257,6,8991,26.0,4
139258,6,9194,26.0,4
139259,6,9220,26.0,4
139260,7,4905,26.0,4
139261,7,8522,26.0,4
139262,8,9349,26.0,4
139263,8,9555,26.0,4
139264,8,9760,26.0,4
139265,8,9937,26.0,4
139266,8,10129,26.0,4
139267,8,10824,26.0,4
139268,8,11337,26.0,4
139269,8,11338,26.0,4
139270,8,12269,26.0,4
139271,8,13804,26.0,4
139272,8,14012,26.0,4
139273,8,14015,26.0,4
139274,8,14227,26.0,4
139275,8,14423,26.0,4
139276,8,14708,26.0,4
139277,8,14958,26.0,4
139278,8,15644,26.0,4
139279,9,9411,26.0,4
139280,9,9813,26.0,4
139281,9,9825,26.0,4
139282,9,9830,26.0,4
139283,9,10211,26.0,4
139284,9,10215,26.0,4
139285,9,10219,26.0,4
139286,9,10370,26.0,4
139287,9,10568,26.0,4
139288,9,10571,26.0,4
139289,9,10736,26.0,4
139290,9,10738,26.0,4
139291,9,10891,26.0,4
139292,9,10932,26.0,4
139293,9,11100,26.0,4
139294,9,11105,26.0,4
139295,9,11414,26.0,4
139296,9,11426,26.0,4
139297,9,11574,26.0,4
139298,9,11714,26.0,4
139299,9,12200,26.0,4
139300,9,12201,26.0,4
139301,9,12230,26.0,4
139302,9,12383,26.0,4
139303,9,12534,26.0,4
139304,9,12678,26.0,4
139305,9,12752,26.0,4
139306,9,12822,26.0,4
139307,9,12925,26.0,4
139308,9,12983,26.0,4
139309,9,13105,26.0,4
139310,9,13113,26.0,4
139311,9,13133,26.0,4
139312,9,13233,26.0,4
139313,9,13239,26.0,4
139314,9,13250,26.0,4
139315,9,13258,26.0,4
139316,9,13266,26.0,4
139317,9,13388,26.0,4
139318,9,13540,26.0,4
139319,9,14064,26.0,4
139320,9,14076,26.0,4
139321,9,14092,26.0,4
139322,9,14162,26.0,4
139323,9,14293,26.0,4
139324,9,14474,26.0,4
139325,9,14565,26.0,4
139326,9,14661,26.0,4
139327,9,14800,26.0,4
139328,9,14801,26.0,4
139329,9,14900,26.0,4
139330,9,15076,26.0,4
139331,9,15379,26.0,4
139332,9,15770,26.0,4
139333,9,15994,26.0,4
139334,9,16162,26.0,4
139335,9,16262,26.0,4
139336,9,16546,26.0,4
139337,9,16581,26.0,4
139338,9,16651,26.0,4
139339,9,16852,26.0,4
139340,9,16928,26.0,4
139341,9,17424,26.0,4
139342,9,17761,26.0,4
139343,9,17929,26.0,4
139344,9,17993,26.0,4
139345,9,18276,26.0,4
139346,9,18578,26.0,4
139347,9,18755,26.0,4
139348,9,18854,26.0,4
139349,9,18921,26.0,4
139350,9,18939,26.0,4
139351,9,19190,26.0,4
139352,9,19227,26.0,4
139353,10,10073,26.0,4
139354,10,11947,26.0,4
139355,10,12408,26.0,4
139356,12,19308,26.0,4
139357,12,19365,26.0,4
139358,12,19711,26.0,4
139359,12,20369,26.0,4
139360,3,43,26.0,5
139361,5,125,26.0,5
139362,5,1773,26.0,5
139363,5,1852,26.0,5
139364,5,1853,26.0,5
139365,5,2556,26.0,5
139366,5,2679,26.0,5
139367,5,2799,26.0,5
139368,5,3137,26.0,5
139369,5,3237,26.0,5
139370,5,3245,26.0,5
139371,5,3333,26.0,5
139372,5,8127,26.0,5
139373,5,8128,26.0,5
139374,6,66,26.0,5
139375,6,674,26.0,5
139376,6,1139,26.0,5
139377,6,1222,26.0,5
139378,6,1309,26.0,5
139379,6,2701,26.0,5
139380,6,3673,26.0,5
139381,6,3768,26.0,5
139382,6,4894,26.0,5
139383,6,5123,26.0,5
139384,6,5244,26.0,5
139385,6,5373,26.0,5
139386,6,5641,26.0,5
139387,6,6899,26.0,5
139388,6,7035,26.0,5
139389,6,7306,26.0,5
139390,6,7330,26.0,5
139391,6,7571,26.0,5
139392,6,7925,26.0,5
139393,6,8045,26.0,5
139394,6,8306,26.0,5
139395,6,8627,26.0,5
139396,6,8808,26.0,5
139397,6,8996,26.0,5
139398,6,9204,26.0,5
139399,7,8728,26.0,5
139400,8,10329,26.0,5
139401,8,10648,26.0,5
139402,8,13610,26.0,5
139403,9,9617,26.0,5
139404,9,9622,26.0,5
139405,9,9815,26.0,5
139406,9,9826,26.0,5
139407,9,9827,26.0,5
139408,9,9846,26.0,5
139409,9,10001,26.0,5
139410,9,10202,26.0,5
139411,9,10391,26.0,5
139412,9,10561,26.0,5
139413,9,10562,26.0,5
139414,9,10569,26.0,5
139415,9,10737,26.0,5
139416,9,10910,26.0,5
139417,9,10911,26.0,5
139418,9,11083,26.0,5
139419,9,11257,26.0,5
139420,9,11276,26.0,5
139421,9,11707,26.0,5
139422,9,11741,26.0,5
139423,9,11893,26.0,5
139424,9,11902,26.0,5
139425,9,12047,26.0,5
139426,9,12220,26.0,5
139427,9,12403,26.0,5
139428,9,12957,26.0,5
139429,9,13082,26.0,5
139430,9,13085,26.0,5
139431,9,13098,26.0,5
139432,9,13104,26.0,5
139433,9,13127,26.0,5
139434,9,13634,26.0,5
139435,9,13636,26.0,5
139436,9,13847,26.0,5
139437,9,13956,26.0,5
139438,9,14074,26.0,5
139439,9,14165,26.0,5
139440,9,14166,26.0,5
139441,9,14380,26.0,5
139442,9,14382,26.0,5
139443,9,14472,26.0,5
139444,9,14542,26.0,5
139445,9,14730,26.0,5
139446,9,14797,26.0,5
139447,9,14890,26.0,5
139448,9,14913,26.0,5
139449,9,15062,26.0,5
139450,9,15067,26.0,5
139451,9,15570,26.0,5
139452,9,15703,26.0,5
139453,9,16530,26.0,5
139454,9,16576,26.0,5
139455,9,16633,26.0,5
139456,9,16649,26.0,5
139457,9,16664,26.0,5
139458,9,16665,26.0,5
139459,9,16840,26.0,5
139460,9,16930,26.0,5
139461,9,17553,26.0,5
139462,9,17609,26.0,5
139463,9,18447,26.0,5
139464,9,18634,26.0,5
139465,9,18811,26.0,5
139466,9,19121,26.0,5
139467,9,19123,26.0,5
139468,9,19173,26.0,5
139469,10,10775,26.0,5
139470,10,10776,26.0,5
139471,10,10778,26.0,5
139472,10,12083,26.0,5
139473,12,19364,26.0,5
139474,12,19366,26.0,5
139475,12,19415,26.0,5
139476,12,20319,26.0,5
139477,5,148,26.0,6
139478,5,176,26.0,6
139479,5,2019,26.0,6
139480,5,3336,26.0,6
139481,5,6833,26.0,6
139482,6,893,26.0,6
139483,6,3412,26.0,6
139484,6,3501,26.0,6
139485,6,3609,26.0,6
139486,6,4174,26.0,6
139487,6,4992,26.0,6
139488,6,6624,26.0,6
139489,6,7322,26.0,6
139490,6,7735,26.0,6
139491,6,7900,26.0,6
139492,6,8189,26.0,6
139493,6,8328,26.0,6
